move_id,event_id,move_type,cargo_type,yard_slot
M7325,E12,TSS,TRI,7
M7326,E12,DSC,EXP,27
M7327,E12,LDS,EXP,39
M7328,E12,LDS,EXP,3
M7329,E12,DSC,TRX,1
M7330,E12,LDS,TRI,24
M7331,E12,LDS,IMP,15
M7332,E12,DSC,EXP,7
M7333,E12,DSC,TRI,3
M7334,E12,DSC,IMP,9
M7335,E12,DSC,TRX,37
M7336,E12,RHL,IMP,18
M7337,E12,RHL,TRI,11
M7338,E12,LDS,EXP,22
M7339,E12,DSC,TRX,22
M7340,E12,LDS,TRI,5
M7341,E12,LDS,IMP,25
M7342,E12,LDS,TRI,28
M7343,E12,DSC,EXP,3
M7344,E12,DSC,TRX,10
M7345,E12,LDS,TRX,9
M7346,E12,DSC,IMP,15
M7347,E12,TSS,TRX,25
M7348,E12,TSS,TRX,40
M7349,E12,RHL,TRX,2
M7350,E12,LDS,EXP,4
M7351,E12,LDS,TRI,7
M7352,E12,LDS,EXP,40
M7353,E12,TSM,TRI,25
M7354,E12,LDS,TRX,11
M7355,E12,DSC,EXP,5
M7356,E12,LDS,TRI,28
M7357,E12,LDS,EXP,37
M7358,E12,DSC,TRX,29
M7359,E12,RHL,TRI,41
M7360,E12,TSM,EXP,8
M7361,E12,TSS,IMP,2
M7362,E12,DSC,TRX,26
M7363,E12,DSC,TRX,7
M7364,E12,LDS,TRX,21
M7365,E12,DSC,TRI,32
M7366,E12,LDS,TRX,10
M7367,E12,LDS,EXP,1
M7368,E12,LDS,TRX,21
M7369,E12,DSC,EXP,3
M7370,E12,RHL,IMP,33
M7371,E12,LDS,TRI,26
M7372,E12,LDS,EXP,9
M7373,E12,DSC,TRI,24
M7374,E12,RHL,IMP,20
M7375,E12,TSM,TRI,24
M7376,E12,LDS,TRI,8
M7377,E12,DSC,EXP,15
M7378,E12,LDS,TRI,19
M7379,E12,LDS,EXP,11
M7380,E12,LDS,IMP,33
M7381,E12,DSC,EXP,6
M7382,E12,LDS,IMP,41
M7383,E12,RHL,TRI,37
M7384,E12,DSC,TRI,5
M7385,E12,TSM,TRI,5
M7386,E12,DSC,EXP,38
M7387,E12,DSC,IMP,12
M7388,E12,LDS,EXP,23
M7389,E12,RHL,TRI,23
M7390,E12,LDS,EXP,2
M7391,E12,DSC,TRI,41
M7392,E12,LDS,TRI,18
M7393,E12,LDS,TRX,25
M7394,E12,TSM,EXP,34
M7395,E12,DSC,TRI,30
M7396,E12,DSC,TRI,18
M7397,E12,DSC,TRX,23
M7398,E12,TSM,IMP,30
M7399,E12,LDS,TRX,20
M7400,E12,DSC,IMP,18
M7401,E12,TSM,EXP,5
M7402,E12,LDS,TRI,10
M7403,E12,DSC,TRI,23
M7404,E12,DSC,IMP,14
M7405,E12,LDS,TRX,23
M7406,E12,DSC,IMP,4
M7407,E12,LDS,TRI,7
M7408,E12,TSS,IMP,9
M7409,E12,DSC,EXP,23
M7410,E12,LDS,IMP,14
M7411,E12,DSC,TRI,6
M7412,E12,TSM,TRX,24
M7413,E12,LDS,IMP,13
M7414,E12,TSM,IMP,14
M7415,E12,LDS,TRX,31
M7416,E12,DSC,IMP,1
M7417,E12,LDS,IMP,8
M7418,E12,DSC,TRI,40
M7419,E12,RHL,TRX,41
M7420,E12,LDS,TRX,6
M7421,E12,DSC,IMP,15
M7422,E12,DSC,TRX,40
M7423,E12,TSM,EXP,29
M7424,E12,RHL,TRX,11
M7425,E12,DSC,TRI,23
M7426,E12,LDS,TRX,32
M7427,E12,LDS,IMP,36
M7428,E12,TSS,TRI,36
M7429,E12,LDS,IMP,4
M7430,E12,DSC,EXP,1
M7431,E12,DSC,EXP,29
M7432,E12,DSC,TRX,34
M7433,E12,DSC,TRI,7
M7434,E12,TSS,IMP,17
M7435,E12,DSC,TRX,16
M7436,E12,DSC,TRX,22
M7437,E12,DSC,TRX,32
M7438,E12,DSC,EXP,42
M7439,E12,TSM,TRI,28
M7440,E12,LDS,IMP,26
M7441,E12,LDS,TRX,30
M7442,E12,DSC,EXP,7
M7443,E12,LDS,TRI,29
M7444,E12,DSC,TRI,34
M7445,E12,DSC,TRI,2
M7446,E12,TSM,EXP,21
M7447,E12,LDS,IMP,18
M7448,E12,DSC,EXP,3
M7449,E12,DSC,TRX,3
M7450,E12,TSS,TRI,40
M7451,E12,DSC,TRX,15
M7452,E12,DSC,IMP,33
M7453,E12,TSM,TRI,21
M7454,E12,TSS,TRX,11
M7455,E12,TSM,EXP,30
M7456,E12,DSC,IMP,19
M7457,E12,DSC,TRI,13
M7458,E12,RHL,EXP,5
M7459,E12,DSC,TRI,9
M7460,E12,LDS,EXP,17
M7461,E12,TSS,EXP,36
M7462,E12,TSS,IMP,8
M7463,E12,DSC,TRI,32
M7464,E12,DSC,TRI,39
M7465,E12,DSC,EXP,11
M7466,E12,DSC,EXP,29
M7467,E12,DSC,EXP,23
M7468,E12,LDS,TRI,5
M7469,E12,LDS,EXP,40
M7470,E12,TSS,IMP,30
M7471,E12,DSC,EXP,31
M7472,E12,DSC,TRI,6
M7473,E12,RHL,IMP,3
M7474,E12,LDS,TRI,3
M7475,E12,TSS,EXP,31
M7476,E12,DSC,EXP,3
M7477,E12,DSC,EXP,35
M7478,E12,RHL,IMP,40
M7479,E12,DSC,TRX,24
M7480,E12,TSM,TRX,5
M7481,E12,RHL,EXP,37
M7482,E12,DSC,EXP,6
M7483,E12,RHL,EXP,10
M7484,E12,LDS,IMP,34
M7485,E12,LDS,IMP,30
M7486,E12,LDS,EXP,3
M7487,E12,DSC,TRX,28
M7488,E12,LDS,TRX,9
M7489,E12,RHL,TRX,31
M7490,E12,DSC,TRI,11
M7491,E12,DSC,EXP,26
M7492,E12,DSC,IMP,3
M7493,E12,TSS,EXP,18
M7494,E12,DSC,TRI,10
M7495,E12,RHL,EXP,26
M7496,E12,DSC,TRX,42
M7497,E12,TSS,TRI,33
M7498,E12,LDS,TRX,1
M7499,E12,LDS,TRI,40
M7500,E12,TSS,IMP,27
M7501,E12,LDS,TRI,32
M7502,E12,DSC,EXP,11
M7503,E12,TSM,EXP,22
M7504,E12,LDS,TRI,28
M7505,E12,DSC,EXP,40
M7506,E12,LDS,EXP,18
M7507,E12,LDS,TRI,28
M7508,E12,TSS,EXP,39
M7509,E12,LDS,TRX,6
M7510,E12,TSM,EXP,19
M7511,E12,DSC,TRI,12
M7512,E12,LDS,TRX,12
M7513,E12,TSM,IMP,26
M7514,E12,LDS,IMP,5
M7515,E12,LDS,IMP,42
M7516,E12,RHL,IMP,2
M7517,E12,DSC,IMP,22
M7518,E12,TSS,TRI,4
M7519,E12,TSM,IMP,4
M7520,E12,DSC,EXP,34
M7521,E12,LDS,IMP,21
M7522,E12,LDS,IMP,27
M7523,E12,DSC,TRI,6
M7524,E12,DSC,EXP,38
M7525,E12,DSC,TRX,32
M7526,E12,DSC,TRX,11
M7527,E12,LDS,TRX,6
M7528,E12,LDS,TRI,19
M7529,E12,LDS,EXP,23
M7530,E12,DSC,IMP,11
M7531,E12,LDS,TRI,8
M7532,E12,LDS,EXP,9
M7533,E12,LDS,TRX,27
M7534,E12,LDS,IMP,6
M7535,E12,LDS,EXP,40
M7536,E12,TSS,IMP,12
M7537,E12,DSC,TRI,28
M7538,E12,LDS,TRI,22
M7539,E12,DSC,IMP,39
M7540,E12,LDS,TRI,24
M7541,E12,LDS,IMP,12
M7542,E12,LDS,IMP,16
M7543,E12,LDS,TRX,16
M7544,E12,RHL,IMP,26
M7545,E12,LDS,EXP,8
M7546,E12,LDS,EXP,22
M7547,E12,LDS,TRX,26
M7548,E12,DSC,TRX,36
M7549,E12,TSM,IMP,12
M7550,E12,LDS,EXP,28
M7551,E12,LDS,TRX,15
M7552,E12,DSC,IMP,33
M7553,E12,DSC,TRX,21
M7554,E12,DSC,EXP,38
M7555,E12,LDS,EXP,41
M7556,E12,DSC,IMP,5
M7557,E12,DSC,EXP,19
M7558,E12,DSC,TRX,17
M7559,E12,TSS,TRI,21
M7560,E12,DSC,TRX,31
M7561,E12,LDS,TRX,42
M7562,E12,DSC,EXP,4
M7563,E12,DSC,TRX,28
M7564,E12,TSS,TRX,32
M7565,E12,RHL,IMP,36
M7566,E12,LDS,TRX,24
M7567,E12,TSS,EXP,14
M7568,E12,LDS,IMP,41
M7569,E12,LDS,EXP,38
M7570,E12,RHL,EXP,9
M7571,E12,TSM,TRI,25
M7572,E12,TSM,IMP,24
M7573,E12,RHL,TRX,27
M7574,E12,DSC,EXP,38
M7575,E12,DSC,TRI,36
M7576,E12,LDS,TRX,11
M7577,E12,LDS,TRX,6
M7578,E12,LDS,EXP,16
M7579,E12,RHL,EXP,12
M7580,E12,LDS,TRI,35
M7581,E12,LDS,TRX,11
M7582,E12,DSC,IMP,19
M7583,E12,RHL,EXP,11
M7584,E12,RHL,TRX,33
M7585,E12,LDS,EXP,37
M7586,E12,TSM,EXP,26
M7587,E12,TSM,EXP,40
M7588,E12,RHL,IMP,23
M7589,E12,LDS,EXP,36
M7590,E12,LDS,IMP,26
M7591,E12,RHL,IMP,18
M7592,E12,TSS,TRX,18
M7593,E12,TSM,IMP,23
M7594,E12,TSS,TRI,4
M7595,E12,LDS,TRI,12
M7596,E12,DSC,TRI,21
M7597,E12,DSC,IMP,5
M7598,E12,LDS,EXP,20
M7599,E12,LDS,TRI,5
M7600,E12,TSS,TRX,40
M7601,E12,TSS,IMP,21
M7602,E12,LDS,IMP,42
M7603,E12,TSS,IMP,11
M7604,E12,LDS,TRX,22
M7605,E12,DSC,IMP,42
M7606,E12,DSC,IMP,23
M7607,E12,DSC,TRI,6
M7608,E12,DSC,TRX,9
M7609,E12,LDS,TRX,32
M7610,E12,DSC,EXP,14
M7611,E12,DSC,TRX,40
M7612,E12,LDS,IMP,32
M7613,E12,RHL,IMP,3
M7614,E12,TSS,TRI,13
M7615,E12,DSC,IMP,38
M7616,E12,TSM,TRX,15
M7617,E12,TSM,TRI,37
M7618,E12,LDS,TRX,2
M7619,E12,TSS,IMP,26
M7620,E12,LDS,TRX,8
M7621,E12,DSC,EXP,18
M7622,E12,LDS,IMP,32
M7623,E12,RHL,IMP,35
M7624,E12,DSC,TRI,3
M7625,E12,DSC,TRI,16
M7626,E12,LDS,EXP,15
M7627,E12,TSS,EXP,39
M7628,E12,LDS,TRX,26
M7629,E12,LDS,TRX,14
M7630,E12,LDS,TRX,24
M7631,E12,DSC,TRX,2
M7632,E12,TSM,TRX,12
M7633,E12,TSS,EXP,22
M7634,E12,DSC,TRX,16
M7635,E12,DSC,IMP,26
M7636,E12,TSS,TRX,36
M7637,E12,DSC,EXP,34
M7638,E12,TSS,TRI,33
M7639,E12,TSS,IMP,24
M7640,E12,DSC,TRX,23
M7641,E12,DSC,TRX,35
M7642,E12,DSC,TRI,2
M7643,E12,DSC,IMP,31
M7644,E12,LDS,IMP,9
M7645,E12,LDS,EXP,25
M7646,E12,TSS,EXP,20
M7647,E12,LDS,TRI,20
M7648,E12,LDS,IMP,8
M7649,E12,DSC,IMP,8
M7650,E12,LDS,TRX,39
M7651,E12,RHL,IMP,34
M7652,E12,LDS,TRI,37
M7653,E12,LDS,TRI,23
M7654,E12,DSC,TRI,12
M7655,E12,LDS,EXP,1
M7656,E12,LDS,TRX,10
M7657,E12,TSS,TRX,8
M7658,E12,TSS,TRI,32
M7659,E12,RHL,IMP,9
M7660,E12,LDS,IMP,5
M7661,E12,DSC,IMP,29
M7662,E12,DSC,TRI,23
M7663,E12,LDS,TRX,6
M7664,E12,LDS,EXP,3
M7665,E12,TSS,EXP,34
M7666,E12,TSS,TRX,17
M7667,E12,TSS,EXP,42
M7668,E12,LDS,TRX,11
M7669,E12,DSC,EXP,10
M7670,E12,DSC,TRI,6
M7671,E12,TSS,TRX,11
M7672,E12,DSC,TRX,8
M7673,E12,DSC,TRX,39
M7674,E12,TSM,TRI,31
M7675,E12,LDS,TRX,33
M7676,E12,LDS,TRX,25
M7677,E12,LDS,EXP,18
M7678,E12,DSC,IMP,1
M7679,E12,DSC,IMP,15
M7680,E12,TSM,TRI,33
M7681,E12,DSC,EXP,1
M7682,E12,DSC,EXP,29
M7683,E12,DSC,IMP,10
M7684,E12,DSC,TRX,8
M7685,E12,DSC,TRI,6
M7686,E12,DSC,EXP,38
M7687,E12,TSS,EXP,21
M7688,E12,TSM,TRX,6
M7689,E12,DSC,TRI,40
M7690,E12,RHL,TRX,21
M7691,E12,DSC,EXP,4
M7692,E12,TSM,IMP,35
M7693,E12,LDS,IMP,15
M7694,E12,DSC,TRI,27
M7695,E12,LDS,EXP,23
M7696,E12,LDS,TRX,33
M7697,E12,LDS,TRX,37
M7698,E12,LDS,TRX,5
M7699,E12,DSC,TRX,2
M7700,E12,LDS,IMP,19
M7701,E12,RHL,TRI,42
M7702,E12,DSC,IMP,25
M7703,E12,LDS,EXP,34
M7704,E12,DSC,TRX,23
M7705,E12,LDS,EXP,22
M7706,E12,RHL,TRI,42
M7707,E12,LDS,IMP,13
M7708,E12,DSC,TRX,16
M7709,E12,TSS,EXP,40
M7710,E12,LDS,EXP,25
M7711,E12,DSC,TRI,26
M7712,E12,LDS,IMP,22
M7713,E12,LDS,IMP,20
M7714,E12,LDS,EXP,8
M7715,E12,LDS,TRI,6
M7716,E12,TSM,EXP,13
M7717,E12,DSC,TRI,8
M7718,E12,LDS,TRX,19
M7719,E12,LDS,IMP,31
M7720,E12,TSS,IMP,36
M7721,E12,LDS,TRI,4
M7722,E12,DSC,EXP,4
M7723,E12,DSC,IMP,23
M7724,E12,DSC,IMP,6
M7725,E12,TSS,IMP,34
M7726,E12,DSC,TRX,7
M7727,E12,RHL,TRX,2
M7728,E12,LDS,IMP,39
M7729,E12,DSC,EXP,19
M7730,E12,DSC,TRI,40
M7731,E12,DSC,TRX,22
M7732,E12,DSC,IMP,39
M7733,E12,LDS,TRI,18
M7734,E12,DSC,TRX,37
M7735,E12,DSC,TRI,30
M7736,E12,DSC,TRI,25
M7737,E12,TSS,EXP,33
M7738,E12,LDS,TRI,37
M7739,E12,TSM,EXP,12
M7740,E12,DSC,EXP,9
M7741,E12,LDS,IMP,40
M7742,E12,DSC,TRI,22
M7743,E12,LDS,TRX,26
M7744,E12,RHL,TRX,23
M7745,E12,LDS,EXP,26
M7746,E12,RHL,EXP,18
M7747,E12,LDS,TRI,20
M7748,E12,DSC,EXP,22
M7749,E12,DSC,TRX,29
M7750,E12,TSM,TRI,33
M7751,E12,LDS,TRI,31
M7752,E12,LDS,TRX,23
M7753,E12,DSC,EXP,15
M7754,E12,LDS,TRX,9
M7755,E12,LDS,EXP,33
M7756,E12,TSM,EXP,17
M7757,E12,TSS,TRX,42
M7758,E12,TSS,TRX,29
M7759,E12,LDS,TRX,36
M7760,E12,DSC,TRI,7
M7761,E12,TSS,TRX,27
M7762,E12,LDS,EXP,33
M7763,E12,DSC,EXP,32
M7764,E12,DSC,TRX,11
M7765,E12,TSM,IMP,38
M7766,E12,RHL,IMP,26
M7767,E12,LDS,TRI,15
M7768,E12,DSC,TRI,8
M7769,E12,TSS,EXP,22
M7770,E12,DSC,IMP,22
M7771,E12,TSS,EXP,8
M7772,E12,LDS,EXP,18
M7773,E12,LDS,EXP,29
M7774,E12,DSC,TRX,37
M7775,E12,LDS,TRX,27
M7776,E12,LDS,EXP,18
M7777,E12,DSC,TRX,5
M7778,E12,LDS,IMP,3
M7779,E12,TSM,TRX,1
M7780,E12,DSC,TRX,17
M7781,E12,DSC,TRX,14
M7782,E12,DSC,EXP,14
M7783,E12,LDS,TRX,23
M7784,E12,DSC,TRI,25
M7785,E12,LDS,IMP,34
M7786,E12,DSC,TRX,34
M7787,E12,RHL,TRI,26
M7788,E12,DSC,TRI,27
M7789,E12,LDS,IMP,26
M7790,E12,DSC,TRI,10
M7791,E12,DSC,IMP,30
M7792,E12,LDS,EXP,7
M7793,E12,DSC,TRI,36
M7794,E12,DSC,IMP,19
M7795,E12,RHL,EXP,29
M7796,E12,DSC,IMP,21
M7797,E12,DSC,TRI,35
M7798,E12,DSC,IMP,37
M7799,E12,LDS,EXP,1
M7800,E12,LDS,IMP,34
M7801,E12,DSC,IMP,7
M7802,E12,LDS,TRX,11
M7803,E12,DSC,TRX,8
M7804,E12,LDS,EXP,12
M7805,E12,DSC,TRI,36
M7806,E12,LDS,TRI,22
M7807,E12,DSC,EXP,18
M7808,E12,TSS,TRI,2
M7809,E12,LDS,EXP,12
M7810,E12,LDS,EXP,15
M7811,E12,LDS,TRX,8
M7812,E12,DSC,IMP,19
M7813,E12,DSC,IMP,13
M7814,E12,LDS,IMP,26
M7815,E12,LDS,IMP,10
M7816,E12,TSS,IMP,6
M7817,E12,DSC,EXP,13
M7818,E12,DSC,IMP,17
M7819,E12,TSS,TRI,24
M7820,E12,DSC,TRX,5
M7821,E12,DSC,TRX,22
M7822,E12,DSC,EXP,11
M7823,E12,LDS,TRI,41
M7824,E12,LDS,TRI,32
M7825,E12,LDS,TRX,12
M7826,E12,LDS,TRI,26
M7827,E12,DSC,IMP,4
M7828,E12,LDS,EXP,7
M7829,E12,TSM,TRX,10
M7830,E12,DSC,IMP,23
M7831,E12,LDS,TRX,4
M7832,E12,LDS,TRI,40
M7833,E12,LDS,TRI,17
M7834,E12,LDS,TRX,21
M7835,E12,LDS,IMP,25
M7836,E12,TSS,TRI,27
M7837,E12,TSM,IMP,37
M7838,E12,DSC,TRX,13
M7839,E12,DSC,IMP,27
M7840,E12,LDS,IMP,38
M7841,E12,LDS,EXP,29
M7842,E12,DSC,EXP,34
M7843,E12,TSS,TRI,14
M7844,E12,DSC,IMP,2
M7845,E12,TSM,IMP,12
M7846,E12,DSC,TRI,5
M7847,E12,TSS,IMP,14
M7848,E12,LDS,TRX,2
M7849,E12,DSC,IMP,29
M7850,E12,LDS,EXP,16
M7851,E12,DSC,EXP,14
M7852,E12,DSC,TRI,34
M7853,E12,DSC,TRX,24
M7854,E13,DSC,TRI,1
M7855,E13,DSC,IMP,30
M7856,E13,RHL,IMP,24
M7857,E13,LDS,TRI,14
M7858,E13,DSC,IMP,24
M7859,E13,DSC,TRI,36
M7860,E13,LDS,TRX,9
M7861,E13,LDS,TRX,19
M7862,E13,DSC,IMP,14
M7863,E13,DSC,TRX,13
M7864,E13,LDS,EXP,11
M7865,E13,DSC,TRX,42
M7866,E13,LDS,IMP,13
M7867,E13,DSC,EXP,12
M7868,E13,DSC,TRX,6
M7869,E13,RHL,TRI,13
M7870,E13,TSS,IMP,27
M7871,E13,LDS,TRX,30
M7872,E13,RHL,TRX,7
M7873,E13,TSM,TRX,23
M7874,E13,LDS,IMP,32
M7875,E13,LDS,IMP,2
M7876,E13,DSC,TRI,3
M7877,E13,DSC,TRI,37
M7878,E13,RHL,EXP,42
M7879,E13,DSC,TRX,15
M7880,E13,LDS,IMP,39
M7881,E13,TSM,TRX,9
M7882,E13,TSS,IMP,36
M7883,E13,TSM,EXP,30
M7884,E13,DSC,TRI,30
M7885,E13,TSM,EXP,22
M7886,E13,DSC,TRI,25
M7887,E13,DSC,IMP,8
M7888,E13,LDS,TRI,41
M7889,E13,TSS,TRX,40
M7890,E13,DSC,TRX,10
M7891,E13,DSC,TRX,35
M7892,E13,DSC,TRX,30
M7893,E13,LDS,IMP,37
M7894,E13,DSC,IMP,22
M7895,E13,TSM,EXP,4
M7896,E13,RHL,EXP,15
M7897,E13,LDS,TRX,41
M7898,E13,TSS,EXP,11
M7899,E13,DSC,TRI,29
M7900,E13,DSC,TRX,3
M7901,E13,DSC,EXP,29
M7902,E13,RHL,EXP,18
M7903,E13,RHL,TRX,37
M7904,E13,LDS,IMP,38
M7905,E13,LDS,EXP,38
M7906,E13,LDS,EXP,20
M7907,E13,TSM,TRI,20
M7908,E13,DSC,TRI,35
M7909,E13,TSM,IMP,40
M7910,E13,DSC,TRI,23
M7911,E13,TSM,TRI,28
M7912,E13,DSC,IMP,7
M7913,E13,DSC,TRX,18
M7914,E13,DSC,TRI,37
M7915,E13,DSC,TRX,27
M7916,E13,DSC,EXP,31
M7917,E13,DSC,TRI,9
M7918,E13,LDS,IMP,29
M7919,E13,RHL,TRI,12
M7920,E13,DSC,IMP,7
M7921,E13,LDS,EXP,15
M7922,E13,DSC,EXP,11
M7923,E13,DSC,TRX,10
M7924,E13,TSM,EXP,20
M7925,E13,TSM,TRX,35
M7926,E13,LDS,TRX,24
M7927,E13,LDS,TRI,14
M7928,E13,LDS,EXP,39
M7929,E13,DSC,TRI,17
M7930,E13,TSS,EXP,12
M7931,E13,DSC,EXP,30
M7932,E13,LDS,TRI,13
M7933,E13,DSC,IMP,23
M7934,E13,LDS,TRX,9
M7935,E13,DSC,TRX,12
M7936,E13,LDS,TRI,10
M7937,E13,DSC,TRX,36
M7938,E13,DSC,TRX,33
M7939,E13,DSC,IMP,11
M7940,E13,DSC,IMP,28
M7941,E13,LDS,TRX,23
M7942,E13,DSC,IMP,36
M7943,E13,RHL,TRI,39
M7944,E13,LDS,IMP,3
M7945,E13,DSC,TRX,33
M7946,E13,LDS,EXP,37
M7947,E13,RHL,TRX,32
M7948,E13,DSC,TRX,5
M7949,E13,TSM,EXP,38
M7950,E13,DSC,IMP,2
M7951,E13,DSC,EXP,5
M7952,E13,DSC,TRI,32
M7953,E13,DSC,TRI,41
M7954,E13,LDS,IMP,19
M7955,E13,DSC,TRX,39
M7956,E13,LDS,TRI,23
M7957,E13,LDS,TRI,36
M7958,E13,DSC,IMP,24
M7959,E13,DSC,EXP,28
M7960,E13,LDS,TRI,29
M7961,E13,DSC,EXP,19
M7962,E13,RHL,TRI,30
M7963,E13,DSC,EXP,27
M7964,E13,LDS,IMP,7
M7965,E13,TSS,IMP,10
M7966,E13,RHL,TRI,16
M7967,E13,RHL,TRX,21
M7968,E13,DSC,IMP,42
M7969,E13,DSC,TRX,30
M7970,E13,LDS,TRX,40
M7971,E13,TSS,TRI,3
M7972,E13,LDS,IMP,29
M7973,E13,DSC,EXP,20
M7974,E13,LDS,IMP,26
M7975,E13,DSC,EXP,27
M7976,E13,DSC,IMP,20
M7977,E13,DSC,TRI,18
M7978,E13,LDS,TRX,34
M7979,E13,DSC,IMP,20
M7980,E13,TSM,IMP,40
M7981,E13,DSC,EXP,30
M7982,E13,DSC,IMP,29
M7983,E13,LDS,IMP,1
M7984,E13,TSS,TRI,5
M7985,E13,LDS,TRX,36
M7986,E13,DSC,EXP,34
M7987,E13,LDS,EXP,8
M7988,E13,LDS,TRI,42
M7989,E13,DSC,EXP,22
M7990,E13,LDS,TRI,13
M7991,E13,LDS,EXP,5
M7992,E13,LDS,TRX,28
M7993,E13,TSS,EXP,14
M7994,E13,TSM,TRI,30
M7995,E13,DSC,TRX,24
M7996,E13,LDS,TRX,27
M7997,E13,TSM,EXP,3
M7998,E13,DSC,EXP,23
M7999,E13,TSM,TRI,34
M8000,E13,DSC,TRI,19
M8001,E13,LDS,EXP,40
M8002,E13,DSC,IMP,30
M8003,E13,DSC,TRX,28
M8004,E13,RHL,TRI,40
M8005,E13,LDS,EXP,32
M8006,E13,LDS,EXP,18
M8007,E13,LDS,EXP,37
M8008,E13,TSS,TRI,4
M8009,E13,LDS,TRI,17
M8010,E13,DSC,EXP,6
M8011,E13,LDS,EXP,1
M8012,E13,DSC,TRI,2
M8013,E13,DSC,TRX,14
M8014,E13,TSS,TRI,6
M8015,E13,LDS,TRI,19
M8016,E13,TSM,TRX,26
M8017,E13,LDS,TRX,29
M8018,E13,LDS,TRX,7
M8019,E13,TSM,TRI,19
M8020,E13,LDS,EXP,2
M8021,E13,LDS,IMP,6
M8022,E13,LDS,TRX,26
M8023,E13,DSC,IMP,5
M8024,E13,LDS,EXP,21
M8025,E13,LDS,TRI,32
M8026,E13,RHL,IMP,9
M8027,E13,TSS,IMP,27
M8028,E13,LDS,EXP,13
M8029,E13,LDS,IMP,28
M8030,E13,LDS,EXP,10
M8031,E13,LDS,EXP,20
M8032,E13,DSC,TRI,5
M8033,E13,LDS,TRX,32
M8034,E13,LDS,TRX,9
M8035,E13,LDS,EXP,13
M8036,E13,LDS,EXP,26
M8037,E13,TSS,TRX,9
M8038,E13,DSC,TRX,8
M8039,E13,TSS,IMP,24
M8040,E13,DSC,TRI,33
M8041,E13,LDS,EXP,1
M8042,E13,LDS,IMP,33
M8043,E13,TSS,IMP,29
M8044,E13,DSC,IMP,7
M8045,E13,LDS,TRI,38
M8046,E13,LDS,TRX,1
M8047,E13,DSC,TRI,18
M8048,E13,LDS,IMP,28
M8049,E13,DSC,IMP,10
M8050,E13,DSC,TRI,38
M8051,E13,RHL,TRX,17
M8052,E13,LDS,EXP,36
M8053,E13,DSC,IMP,4
M8054,E13,DSC,EXP,18
M8055,E13,DSC,TRI,21
M8056,E13,DSC,TRX,18
M8057,E13,TSM,TRX,6
M8058,E13,DSC,IMP,36
M8059,E13,RHL,IMP,10
M8060,E13,DSC,IMP,24
M8061,E13,DSC,TRX,1
M8062,E13,LDS,TRI,20
M8063,E13,LDS,IMP,15
M8064,E13,LDS,TRI,2
M8065,E13,TSS,IMP,30
M8066,E13,RHL,IMP,21
M8067,E13,LDS,TRI,40
M8068,E13,DSC,TRI,7
M8069,E13,LDS,IMP,2
M8070,E13,DSC,TRX,21
M8071,E13,LDS,TRX,6
M8072,E13,DSC,TRX,24
M8073,E13,DSC,IMP,39
M8074,E13,LDS,TRX,21
M8075,E13,TSS,TRX,4
M8076,E13,LDS,TRI,37
M8077,E13,DSC,EXP,39
M8078,E13,TSM,TRX,3
M8079,E13,LDS,EXP,42
M8080,E13,LDS,TRX,38
M8081,E13,LDS,IMP,40
M8082,E13,DSC,EXP,39
M8083,E13,TSS,TRI,28
M8084,E13,DSC,IMP,5
M8085,E13,DSC,EXP,11
M8086,E13,LDS,TRX,26
M8087,E13,DSC,IMP,15
M8088,E13,TSM,IMP,7
M8089,E13,TSS,IMP,36
M8090,E13,TSS,IMP,11
M8091,E13,DSC,TRX,11
M8092,E13,DSC,TRX,38
M8093,E13,DSC,TRX,9
M8094,E13,DSC,TRX,27
M8095,E13,TSS,TRI,11
M8096,E13,DSC,TRI,28
M8097,E13,TSS,TRI,11
M8098,E13,DSC,IMP,22
M8099,E13,DSC,TRI,6
M8100,E13,DSC,IMP,6
M8101,E13,DSC,IMP,32
M8102,E13,RHL,TRX,34
M8103,E13,TSM,IMP,22
M8104,E13,LDS,EXP,8
M8105,E13,LDS,TRI,7
M8106,E13,LDS,TRI,1
M8107,E13,DSC,TRX,10
M8108,E13,LDS,IMP,30
M8109,E13,DSC,TRX,28
M8110,E13,DSC,EXP,24
M8111,E13,DSC,IMP,10
M8112,E13,DSC,TRI,26
M8113,E13,DSC,TRX,30
M8114,E13,LDS,IMP,22
M8115,E13,LDS,TRX,2
M8116,E13,DSC,IMP,14
M8117,E13,RHL,TRI,42
M8118,E13,DSC,TRX,39
M8119,E13,DSC,IMP,42
M8120,E13,LDS,TRX,29
M8121,E13,DSC,EXP,22
M8122,E13,DSC,TRI,34
M8123,E13,LDS,TRX,29
M8124,E13,DSC,IMP,39
M8125,E13,TSS,EXP,4
M8126,E13,DSC,EXP,4
M8127,E13,LDS,TRX,7
M8128,E13,TSM,TRX,3
M8129,E13,DSC,IMP,25
M8130,E13,RHL,TRX,3
M8131,E13,LDS,TRX,7
M8132,E13,LDS,EXP,35
M8133,E13,DSC,IMP,28
M8134,E13,RHL,EXP,6
M8135,E13,RHL,TRI,29
M8136,E13,DSC,TRI,8
M8137,E13,DSC,TRI,2
M8138,E13,DSC,EXP,14
M8139,E13,TSM,TRI,28
M8140,E13,LDS,EXP,28
M8141,E13,RHL,TRI,8
M8142,E13,LDS,TRX,34
M8143,E13,RHL,TRX,36
M8144,E13,LDS,IMP,16
M8145,E13,DSC,TRI,15
M8146,E13,TSS,IMP,15
